기업,연도,자율의무,업종,총임직원,IT투자,보안투자,투자비율,IT인력,전담내부,전담외주,전담계,인력비율,외주의존,CISO임원,CISO겸직,CISO활동건수,수정공시,publish_no
우아한형제들,2023,의무,정보통신업(58~63),1772.6,121093132281.0,5253025368.0,4.338004368249561,571.5,17.4,3.1,20.5,3.5870516185476813,15.121951219512194,X,O,0.0,False,1743
데브시스터즈,2023,자율,정보통신업(58~63),342.8,24316632903.0,970408004.0,3.990717003752105,72.2,3.0,0.0,3.0,4.1551246537396125,0.0,O,O,0.0,False,1744
한국수출포장공업,2023,의무,제조업(10~34),398.1,960223883.0,27040000.0,2.8160099408816723,3.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,1745
엘지생활건강,2023,의무,제조업(10~34),4613.3,54869590166.0,4157841733.0,7.577679586126035,189.6,4.3,11.6,15.9,8.38607594936709,72.95597484276729,O,X,0.0,False,1746
케이비아이메탈,2023,의무,제조업(10~34),310.0,138448386.0,22303609.0,16.10969231522858,18.0,0.0,5.0,5.0,27.77777777777778,100.0,X,X,0.0,False,1747
현대코퍼레이션,2023,의무,도매 및 소매업(45~47),227.0,2809539865.0,221780334.0,7.893831184345911,11.9,0.0,1.0,1.0,8.403361344537814,100.0,X,O,0.0,False,1748
두산,2023,의무,제조업(10~34),2090.2,42023803804.0,4751799464.0,11.30739969699674,248.6,20.5,12.0,32.5,13.073209975864843,36.92307692307693,O,O,3.0,False,1749
케이비아이동국실업,2023,의무,제조업(10~34),383.0,2436464562.0,154661371.0,6.3477783921898885,5.8,0.0,0.0,0.0,0.0,,X,O,0.0,False,1750
주성엔지니어링,2023,의무,제조업(10~34),505.8,1994547552.0,419717218.0,21.04322945718368,3.8,1.0,0.0,1.0,26.31578947368421,0.0,O,O,0.0,False,1751
동우팜투테이블,2023,의무,제조업(10~34),593.0,600403025.0,105684399.0,17.60224292674075,5.0,0.0,0.0,0.0,0.0,,X,O,0.0,False,1752
에스케이텔링크,2023,의무,정보통신업(58~63),160.4,25628486359.0,1872894324.0,7.307861641787099,80.0,3.0,2.0,5.0,6.25,40.0,O,O,1.0,False,1753
티몬,2023,의무,도매 및 소매업(45~47),761.3,23445968237.0,1454847327.0,6.205106619158984,240.2,11.8,0.0,11.8,4.912572855953372,0.0,X,O,2.0,False,1754
대우건설,2023,의무,건설업(41~42),5684.7,23827664187.0,1665427668.0,6.9894709566564694,81.4,6.8,1.0,7.8,9.58230958230958,12.820512820512823,X,X,5.0,False,1755
에스케이스퀘어,2023,의무,금융 및 보험업(64~66),90.2,7441636384.0,1868724705.0,25.111744360660772,23.4,2.0,7.3,9.3,39.743589743589745,78.49462365591397,O,O,2.0,False,1756
한미반도체,2023,의무,제조업(10~34),652.0,2218225839.0,613363180.0,27.651070022541557,10.0,3.0,0.0,3.0,30.0,0.0,X,O,0.0,False,1757
웰크론한텍,2023,의무,제조업(10~34),282.0,1592732968.0,181144396.0,11.373180541837067,1.9,0.0,0.0,0.0,0.0,,X,X,0.0,True,1758
삼성중공업,2023,의무,제조업(10~34),8180.4,64892518396.0,4169893487.0,6.425846291792296,254.2,12.1,1.0,13.1,5.153422501966955,7.633587786259542,O,O,0.0,False,1759
한솔로지스틱스,2023,의무,운수 및 창고업(49~52),288.3,3361013251.0,87907384.0,2.6155024522395136,29.8,0.0,1.0,1.0,3.3557046979865772,100.0,O,O,0.0,False,1760
티빙,2023,자율,정보통신업(58~63),180.5,41893206380.0,2196674337.0,5.2435096924180575,71.4,2.9,3.4,6.3,8.823529411764705,53.96825396825397,X,O,0.0,False,1761
위메프,2023,의무,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1031.8,37149080764.0,3486338629.0,9.384723813619907,275.9,19.3,7.5,26.8,9.713664371148969,27.985074626865668,X,X,0.0,False,1762
엔씨,2023,의무,정보통신업(58~63),4943.4,560093406600.0,17372795478.0,3.101767539714509,2950.3,90.4,29.4,119.8,4.060604006372233,24.540901502504173,O,X,1.0,False,1763
에스원,2023,의무,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",6856.2,52220171660.0,3780448825.0,7.239441588997641,210.1,6.0,1.3,7.3,3.4745359352689196,17.808219178082194,O,O,0.0,False,1764
태림포장,2023,의무,제조업(10~34),926.3,1720626858.0,154015708.0,8.951139364349036,7.0,0.0,0.0,0.0,0.0,,X,X,0.0,False,1765
에스케이케미칼,2023,의무,제조업(10~34),1414.6,27284606475.0,2109206099.0,7.7303885651882025,76.7,2.1,6.5,8.6,11.21251629726206,75.5813953488372,O,O,0.0,False,1766
모트렉스,2023,의무,제조업(10~34),322.1,2678165805.0,351459968.0,13.123159415441792,4.8,1.8,0.0,1.8,37.5,0.0,O,O,0.0,True,1767
건국대학교병원,2023,의무,보건업 및 사회복지 서비스업(86~87),2119.7,9738723025.0,797114293.0,8.18499808397621,36.0,2.0,0.0,2.0,5.555555555555555,0.0,O,O,8.0,False,1768
엠씨넥스,2023,의무,도매 및 소매업(45~47),491.7,4298521043.0,763146319.0,17.753695081771408,6.0,0.0,0.0,0.0,0.0,,X,O,0.0,False,1769
드림텍,2023,의무,제조업(10~34),484.3,2073825299.0,101368490.0,4.887995630532618,10.3,0.0,0.0,0.0,0.0,,O,X,0.0,True,1770
제일약품,2023,의무,도매 및 소매업(45~47),972.9,1033869745.0,154642078.0,14.957597777464704,6.3,0.0,1.5,1.5,23.80952380952381,100.0,O,O,0.0,False,1771
사조동아원,2023,의무,제조업(10~34),347.0,843373570.0,32324000.0,3.8327025116521023,9.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,1772
드림마크원,2023,의무,정보통신업(58~63),23.4,8333167782.0,137792647.0,1.6535446135818606,10.6,2.0,0.3,2.3,21.698113207547166,13.043478260869565,O,O,1.0,False,1773
지누스,2023,자율,도매 및 소매업(45~47),183.0,3273840654.0,385143031.0,11.764257082256881,10.0,2.0,1.0,3.0,30.0,33.33333333333333,X,O,2.0,False,1775
팜스코,2023,의무,제조업(10~34),422.8,2332249992.0,374653534.0,16.06403838718504,9.0,2.0,0.0,2.0,22.22222222222222,0.0,O,O,0.0,False,1776
한양디지텍,2023,의무,제조업(10~34),53.6,1006533198.0,134633687.0,13.375980769190685,7.8,1.0,0.0,1.0,12.820512820512823,0.0,X,X,0.0,False,1778
성신양회,2023,의무,제조업(10~34),612.4,1525711978.0,331593759.0,21.733706215944775,8.1,0.0,0.0,0.0,0.0,,O,O,4.0,False,1779
일동제약,2023,의무,제조업(10~34),1426.0,8419760092.0,995244408.0,11.820341638304248,17.0,0.0,3.0,3.0,17.647058823529413,100.0,O,O,1.0,False,1780
이수페타시스,2023,의무,제조업(10~34),931.4,2905078585.0,399847848.0,13.763753244561542,16.1,0.9,0.9,1.8,11.180124223602483,50.0,O,O,0.0,False,1781
태양금속공업,2023,의무,제조업(10~34),529.0,721305082.0,103738636.0,14.382074740463288,7.0,1.0,0.0,1.0,14.285714285714285,0.0,X,O,0.0,False,1782
대성에너지,2023,의무,"전기, 가스, 증기 및 공기 조절 공급업(35)",413.8,6116152216.0,419831749.0,6.864311648452929,23.6,1.0,0.2,1.2,5.084745762711864,16.666666666666668,X,O,0.0,False,1783
대원,2023,의무,건설업(41~42),298.8,1052476359.0,23277641.0,2.211702030259095,3.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,1784
그린케미칼,2023,의무,제조업(10~34),176.0,680511157.0,35578432.0,5.228192313090908,0.2,0.0,0.0,0.0,0.0,,O,O,0.0,False,1785
에스케이텔레콤,2023,의무,정보통신업(58~63),5376.3,1464909618603.0,55032896266.0,3.756743458240223,2659.5,36.9,160.5,197.4,7.4224478285392,81.30699088145896,O,O,0.0,False,1786
아주스틸,2023,의무,제조업(10~34),643.0,1207166203.0,539552843.0,44.69582081233929,6.9,0.0,0.0,0.0,0.0,,O,O,2.0,False,1787
SK,2023,의무,금융 및 보험업(64~66),4568.6,291199753707.0,19383255262.0,6.65634328849848,896.8,18.4,33.3,51.7,5.764942016057092,64.4100580270793,O,X,0.0,False,1788
동양,2023,의무,제조업(10~34),540.0,2688549841.0,100793159.0,3.748978630149189,10.8,0.0,0.2,0.2,1.8518518518518516,100.0,X,X,0.0,False,1789
세종텔레콤,2023,의무,정보통신업(58~63),300.6,29505021705.0,994713642.0,3.371336757333865,153.7,3.9,2.1,6.0,3.903708523096942,35.0,O,O,1.0,False,1790
교촌에프앤비,2023,의무,도매 및 소매업(45~47),325.8,2951962946.0,175152596.0,5.933428000420436,10.0,1.1,0.0,1.1,11.000000000000002,0.0,O,X,0.0,False,1791
이오테크닉스,2023,의무,제조업(10~34),657.0,1276445021.0,317508396.0,24.87442786617286,4.0,1.0,0.0,1.0,25.0,0.0,X,O,0.0,False,1792
인카금융서비스,2023,의무,금융 및 보험업(64~66),324.4,3333139040.0,162968617.0,4.889343500053931,14.9,1.0,0.0,1.0,6.7114093959731544,0.0,X,O,0.0,False,1793
네이버클라우드,2023,의무,정보통신업(58~63),923.8,533102210494.0,32268346076.0,6.052937962140223,878.3,54.0,29.0,83.0,9.450074006603666,34.93975903614458,O,X,0.0,False,1794
씨씨에스충북방송,2023,의무,정보통신업(58~63),44.0,4435112801.0,348550869.0,7.858895244364722,11.0,2.0,0.0,2.0,18.181818181818183,0.0,O,O,2.0,False,1795
피에스케이,2023,의무,제조업(10~34),343.0,2749187794.0,457481183.0,16.640594141965696,4.4,0.8,0.9,1.7,38.63636363636363,52.94117647058824,O,O,0.0,False,1796
대창,2023,의무,제조업(10~34),397.6,943776238.0,40523859.0,4.293799458850118,10.0,0.0,0.4,0.4,4.0,100.0,O,O,0.0,False,1798
카카오페이,2023,자율,금융 및 보험업(64~66),1033.1,73832502220.0,8756353938.0,11.859755087141078,616.7,29.6,24.7,54.3,8.804929463272254,45.48802946593002,O,X,0.0,False,1799
코오롱인더스트리,2023,의무,제조업(10~34),3053.0,43221505350.0,2498911981.0,5.781640321789486,152.9,6.0,8.6,14.6,9.548724656638326,58.9041095890411,O,O,1.0,False,1800
에스케이증권,2023,자율,금융 및 보험업(64~66),972.3,37689369366.0,3780443600.0,10.030530262494603,117.8,5.0,0.0,5.0,4.244482173174872,0.0,O,O,2.0,False,1801
이수화학,2023,의무,제조업(10~34),447.2,4243414544.0,93757049.0,2.209471830475962,14.3,0.0,1.2,1.2,8.39160839160839,100.0,O,O,0.0,False,1802
대원강업,2023,의무,제조업(10~34),702.0,1795040915.0,143936064.0,8.018539454851368,2.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,1803
케이지모빌리티,2023,의무,제조업(10~34),4319.1,16873170131.0,674336435.0,3.9965011302830677,57.0,1.0,1.0,2.0,3.508771929824561,50.0,X,O,0.0,False,1804
영진약품,2023,자율,제조업(10~34),615.0,918380000.0,97000000.0,10.562076700276574,12.0,2.0,0.0,2.0,16.666666666666664,0.0,X,O,0.0,False,1805
영원무역,2023,의무,제조업(10~34),284.1,3736643725.0,125262250.0,3.3522663443114316,13.2,0.0,0.0,0.0,0.0,,X,O,0.0,False,1806
가온그룹,2023,의무,제조업(10~34),287.4,9706297159.0,497420204.0,5.124716417102226,5.0,0.0,0.0,0.0,0.0,,O,X,0.0,False,1807
연세대학교의료원,2023,의무,보건업 및 사회복지 서비스업(86~87),9219.2,27032878212.0,1916894687.0,7.090975189423533,145.1,7.2,2.0,9.2,6.340454858718125,21.73913043478261,O,O,0.0,False,1808
고려대학교의료원,2023,의무,보건업 및 사회복지 서비스업(86~87),4046.4,12623183580.0,1016828954.0,8.055249672602796,60.3,1.0,0.6,1.6,2.653399668325042,37.49999999999999,O,O,0.0,False,1809
더네이쳐홀딩스,2023,의무,제조업(10~34),416.1,1408568529.0,147287547.0,10.45654108888585,8.3,0.5,0.5,1.0,12.048192771084336,50.0,O,O,0.0,False,1810
대교,2023,의무,교육 서비스업(85),2438.1,34116561405.0,2131227719.0,6.246900716927629,128.5,2.7,1.5,4.2,3.268482490272374,35.714285714285715,O,O,0.0,False,1811
엔아이스틸,2023,의무,제조업(10~34),226.8,436680407.0,7286000.0,1.668497116702559,3.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,1812
케이피에프,2023,의무,제조업(10~34),473.3,2438730963.0,89686226.0,3.6775776976100993,10.0,0.0,0.7,0.7,6.999999999999999,100.0,X,O,0.0,False,1813
현대모비스,2023,의무,제조업(10~34),11088.7,184918458714.0,12376502670.0,6.692951453344007,390.8,19.1,19.1,38.2,9.77482088024565,50.0,X,X,0.0,False,1814
오씨아이홀딩스,2023,의무,제조업(10~34),,,,,,,,,,,O,O,0.0,False,1815
대한제강,2023,의무,제조업(10~34),408.0,2243388671.0,436170879.0,19.44250163328029,11.6,2.0,1.3,3.3,28.448275862068968,39.3939393939394,O,O,0.0,False,1816
엘엑스세미콘,2023,의무,제조업(10~34),1502.1,16584588912.0,1350251665.0,8.141604667831153,73.1,3.5,1.0,4.5,6.155950752393982,22.22222222222222,O,O,0.0,False,1818
케이아이엔엑스,2023,의무,정보통신업(58~63),138.4,25354099701.0,621044985.0,2.4494854572789473,94.1,2.0,0.0,2.0,2.1253985122210417,0.0,O,O,0.0,False,1819
씨제이이엔엠,2023,의무,정보통신업(58~63),4499.1,83002008337.0,5187636259.0,6.250012936961063,465.9,10.7,9.4,20.1,4.314230521571153,46.766169154228855,X,O,0.0,False,1820
에스케이디앤디,2023,의무,부동산업(68),258.6,13119801627.0,1101305995.0,8.394227491470287,30.1,3.0,2.3,5.3,17.60797342192691,43.39622641509433,O,O,0.0,False,1821
KPX케미칼,2023,의무,제조업(10~34),340.4,3072841187.0,203095284.0,6.609364807371673,2.5,0.0,0.1,0.1,4.0,100.0,X,O,0.0,False,1822
대동,2023,의무,제조업(10~34),1303.0,5270298142.0,227437970.0,4.315466864910429,18.5,1.0,0.0,1.0,5.405405405405405,0.0,X,X,0.0,False,1823
십일번가,2023,의무,도매 및 소매업(45~47),1202.5,85540229800.0,6322092329.0,7.390782493549018,570.2,19.4,18.8,38.2,6.699403717993686,49.21465968586387,O,X,0.0,False,1824
현대제철,2023,의무,제조업(10~34),11420.5,92724243788.0,5373834607.0,5.7955011413050315,233.4,11.4,2.2,13.6,5.8269065981148245,16.176470588235293,O,X,0.0,False,1825
에스디바이오센서,2023,의무,제조업(10~34),561.4,3382964004.0,254004917.0,7.508354114902371,7.0,1.0,0.0,1.0,14.285714285714285,0.0,X,O,0.0,True,1826
제주은행,2023,자율,금융 및 보험업(64~66),435.8,27678876045.0,2385488560.0,8.618444463285648,101.1,5.0,9.4,14.4,14.243323442136498,65.27777777777779,O,O,4.0,False,1827
롯데칠성음료,2023,의무,제조업(10~34),5861.6,26335762115.0,2017912699.0,7.662252909896472,73.5,1.7,4.8,6.5,8.843537414965986,73.84615384615384,O,O,1.0,False,1828
포스코퓨처엠,2023,의무,제조업(10~34),2163.3,13328450317.0,836056206.0,6.272718779118963,29.8,2.6,1.0,3.6,12.080536912751679,27.77777777777778,X,O,5.0,False,1829
에이치디현대인프라코어,2023,의무,제조업(10~34),2838.3,54832197744.0,4597054099.0,8.383858915272151,134.1,3.6,5.2,8.7,6.487695749440715,59.77011494252874,X,O,0.0,False,1830
한화오션,2023,의무,제조업(10~34),8594.8,62324611004.0,2386071544.0,3.828457980823758,224.3,9.4,14.3,23.7,10.566205974141774,60.33755274261604,X,X,0.0,False,1831
한국석유공업,2023,의무,제조업(10~34),205.0,645393737.0,132491771.0,20.528828125272,4.0,1.0,0.0,1.0,25.0,0.0,X,X,0.0,False,1832
롯데렌탈,2023,의무,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1155.0,36439796099.0,2236829772.0,6.138425599097642,388.3,5.4,5.9,11.3,2.910121040432655,52.21238938053098,X,X,0.0,False,1833
성우하이텍,2023,의무,제조업(10~34),1773.3,7325487583.0,168101534.0,2.2947487398669173,31.4,0.0,0.2,0.2,0.6369426751592357,100.0,O,O,0.0,False,1834
세방,2023,의무,운수 및 창고업(49~52),682.0,4941017562.0,189851000.0,3.842346189175516,15.7,0.0,0.4,0.4,2.547770700636943,100.0,O,O,0.0,False,1835
DL건설,2023,의무,건설업(41~42),1989.6,7260125348.0,533896507.0,7.3538194095653795,22.6,1.0,1.3,2.3,10.176991150442477,56.52173913043479,O,O,0.0,False,1836
씨제이씨지브이,2023,의무,정보통신업(58~63),1018.3,41866756744.0,3830622076.0,9.149555336762438,83.9,2.1,0.0,2.1,2.502979737783075,0.0,X,X,0.0,False,1837
팬오션,2023,의무,운수 및 창고업(49~52),395.4,6142445446.0,531081777.0,8.646096765024488,27.6,1.9,0.0,1.9,6.884057971014491,0.0,O,X,0.0,False,1838
미원상사,2023,의무,제조업(10~34),630.2,737857282.0,34554955.0,4.683148874852468,1.5,0.0,0.0,0.0,0.0,,O,O,0.0,False,1839
드림라인,2023,의무,정보통신업(58~63),133.4,13280692443.0,319685817.0,2.4071472054041902,20.9,3.3,0.3,3.6,17.22488038277512,8.333333333333332,O,O,1.0,False,1840
광동제약,2023,의무,제조업(10~34),1075.0,3569903872.0,208029618.0,5.8273170779652865,14.2,0.6,0.0,0.6,4.225352112676056,0.0,O,O,0.0,False,1841
고려제강,2023,의무,제조업(10~34),806.5,1555923666.0,260453679.0,16.739489519404223,7.0,1.0,0.0,1.0,14.285714285714285,0.0,X,O,0.0,False,1842
세아제강,2023,의무,제조업(10~34),661.0,9116872000.0,89435970.0,0.9809940295311813,24.0,0.0,3.0,3.0,12.5,100.0,X,O,0.0,False,1843
파워로직스,2023,의무,제조업(10~34),328.1,1326280384.0,55090763.0,4.153779522384913,3.1,0.4,0.0,0.4,12.903225806451612,0.0,O,O,0.0,True,1844
서희건설,2023,의무,건설업(41~42),921.4,997842885.0,170514984.0,17.088359957589915,2.0,0.0,0.5,0.5,25.0,100.0,X,X,0.0,False,1845
삼표시멘트,2023,의무,제조업(10~34),610.0,2551000000.0,49000000.0,1.9208153665229322,17.4,0.0,0.6,0.6,3.4482758620689653,100.0,O,O,0.0,False,1846
에이피위성,2023,의무,제조업(10~34),140.0,358232234.0,76585700.0,21.378785249124178,0.2,0.2,0.0,0.2,100.0,0.0,O,O,0.0,False,1848
아이즈비전,2023,의무,정보통신업(58~63),56.8,722114376.0,106350008.0,14.72758492762648,6.0,1.0,0.0,1.0,16.666666666666664,0.0,O,O,0.0,False,1849
무신사,2023,자율,도매 및 소매업(45~47),1201.7,46776012921.0,1433198600.0,3.0639605868514894,317.9,4.6,0.0,4.6,1.4469959106637307,0.0,O,O,0.0,False,1850
한국아이비엠,2023,의무,도매 및 소매업(45~47),,,,,,,,,,,O,X,0.0,False,1851
현대홈쇼핑,2023,의무,도매 및 소매업(45~47),1041.3,25659360557.0,1703283460.0,6.63805887218548,214.2,5.9,5.7,11.6,5.415499533146592,49.13793103448276,O,X,0.0,False,1852
엘엑스하우시스,2023,의무,제조업(10~34),3283.1,38412087160.0,2381698466.0,6.200388060350324,138.0,5.8,5.0,10.8,7.82608695652174,46.29629629629629,X,O,0.0,False,1853
중앙대학교병원,2023,의무,교육 서비스업(85),2168.3,5599477513.0,241047122.0,4.3048145374345035,30.2,0.0,0.0,0.0,0.0,,O,O,3.0,False,1854
솔루엠,2023,의무,제조업(10~34),424.3,4019028387.0,149372519.0,3.7166325941653517,7.9,0.0,0.2,0.2,2.5316455696202533,100.0,X,X,0.0,True,1855
아이에스동서,2023,의무,건설업(41~42),766.8,2411087381.0,141676108.0,5.876025444637338,7.7,0.0,0.0,0.0,0.0,,O,O,0.0,False,1856
셀트리온제약,2023,의무,제조업(10~34),825.3,1936547984.0,122712199.0,6.336646445833691,6.3,1.0,0.0,1.0,15.873015873015872,0.0,O,O,0.0,False,1857
한화에어로스페이스,2023,의무,제조업(10~34),2209.0,38516589085.0,3680446892.0,9.555484998627053,48.7,12.8,1.5,14.3,29.36344969199179,10.48951048951049,O,X,0.0,True,1859
이노션,2023,의무,"전문, 과학 및 기술 서비스업(70~73)",806.5,8714220218.0,199813160.0,2.2929551354149633,14.6,0.0,1.1,1.1,7.534246575342467,100.0,O,O,0.0,False,1860
포스코홀딩스,2023,의무,금융 및 보험업(64~66),3240.8,89190272709.0,5336363412.0,5.9831226544299145,350.0,7.5,47.2,54.7,15.62857142857143,86.28884826325411,O,O,1.0,False,1861
코오롱글로벌,2023,의무,건설업(41~42),3430.0,15180567006.0,957682603.0,6.308608911784938,28.6,1.0,2.6,3.6,12.587412587412587,72.22222222222221,O,O,0.0,False,1862
고려대학교안산병원,2023,의무,보건업 및 사회복지 서비스업(86~87),2312.8,6058416038.0,286214830.0,4.724251821016984,11.1,0.0,0.6,0.6,5.405405405405405,100.0,O,O,1.0,False,1863
농심,2023,의무,제조업(10~34),5251.8,23272545864.0,946113413.0,4.065362760605966,97.4,1.0,2.2,3.2,3.285420944558522,68.75,X,O,1.0,False,1864
포스코스틸리온,2023,의무,제조업(10~34),429.9,7943723278.0,411802509.0,5.183998668992911,9.5,0.0,0.0,0.0,0.0,,O,O,0.0,False,1865
국도화학,2023,의무,제조업(10~34),784.0,8301138166.0,594976147.0,7.1674044583056995,12.7,1.8,1.0,2.8,22.04724409448819,35.714285714285715,O,O,1.0,False,1866
티맵모빌리티,2023,의무,정보통신업(58~63),343.8,67374121055.0,1494971133.0,2.2189100348776343,482.4,5.2,4.3,9.5,1.9693200663349917,45.263157894736835,O,O,1.0,False,1867
에이치디건설기계,2023,의무,제조업(10~34),1376.1,20098382680.0,602159726.0,2.996060606404973,77.9,1.0,0.0,1.0,1.2836970474967906,0.0,X,X,0.0,False,1868
티에이치엔,2023,의무,제조업(10~34),485.0,2759103790.0,254010387.0,9.206264292072898,3.4,0.0,0.2,0.2,5.882352941176471,100.0,O,O,0.0,False,1869
삼양사,2023,의무,제조업(10~34),1313.3,17024366382.0,553218025.0,3.2495660195901435,30.6,0.0,0.7,0.7,2.287581699346405,100.0,O,O,0.0,False,1870
대상,2023,의무,제조업(10~34),5792.3,18172454320.0,1080798731.0,5.94745603410602,82.3,3.4,2.4,5.7,6.925880923450791,42.10526315789473,O,X,1.0,False,1871
가비아,2023,의무,정보통신업(58~63),325.4,27199506960.0,1353966990.0,4.977910048116549,195.7,11.6,0.0,11.6,5.927439959121104,0.0,O,O,1.0,False,1872
서울아산병원,2023,의무,보건업 및 사회복지 서비스업(86~87),9286.0,51762334503.0,4354671170.0,8.412818339458038,138.4,6.6,0.0,6.6,4.76878612716763,0.0,O,X,2.0,False,1873
롯데에너지머티리얼즈,2023,의무,제조업(10~34),550.6,1533611475.0,106762057.0,6.961480058044037,7.5,0.0,0.4,0.4,5.333333333333334,100.0,O,O,0.0,False,1874
지엠비코리아,2023,의무,제조업(10~34),718.0,3405347029.0,147772693.0,4.339431245672319,12.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,1876
